Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/3 0:00,000000001157,2,EB_OS,2,East,0,0,,20794,0,0,0,0,0,0,0
2018/1/3 0:00,000000001157,3,WB_OS,1,West,0,0,,20794,0,0,0,0,0,0,0
2018/1/3 0:00,000000001157,4,WB_NS,1,West,0,0,,20794,0,0,0,0,0,0,0
2018/1/3 1:00,000000001157,1,EB_NS,2,East,3,0,,22778,0,0,3,0,0,0,0
2018/1/3 1:00,000000001157,2,EB_OS,2,East,0,0,,22778,0,0,0,0,0,0,0
2018/1/3 1:00,000000001157,3,WB_OS,1,West,0,0,,22778,0,0,0,0,0,0,0
2018/1/3 1:00,000000001157,4,WB_NS,1,West,0,0,,22778,0,0,0,0,0,0,0
2018/1/3 2:00,000000001157,1,EB_NS,2,East,1,0,,36111,1000,0,0,0,1,0,0
2018/1/3 2:00,000000001157,2,EB_OS,2,East,0,0,,36111,0,0,0,0,0,0,0
2018/1/3 2:00,000000001157,3,WB_OS,1,West,0,0,,36111,0,0,0,0,0,0,0
2018/1/3 2:00,000000001157,4,WB_NS,1,West,0,0,,36111,0,0,0,0,0,0,0
2018/1/3 3:00,000000001157,1,EB_NS,2,East,1,0,,24444,0,0,1,0,0,0,0
2018/1/3 3:00,000000001157,2,EB_OS,2,East,0,0,,24444,0,0,0,0,0,0,0
2018/1/3 3:00,000000001157,3,WB_OS,1,West,0,0,,24444,0,0,0,0,0,0,0
2018/1/3 3:00,000000001157,4,WB_NS,1,West,0,0,,24444,0,0,0,0,0,0,0
2018/1/3 4:00,000000001157,1,EB_NS,2,East,5,0,,18555,200,0,4,0,1,0,0
2018/1/3 4:00,000000001157,2,EB_OS,2,East,0,0,,18555,0,0,0,0,0,0,0
2018/1/3 4:00,000000001157,3,WB_OS,1,West,0,0,,18555,0,0,0,0,0,0,0
2018/1/3 4:00,000000001157,4,WB_NS,1,West,0,0,,18555,0,0,0,0,0,0,0
2018/1/3 5:00,000000001157,1,EB_NS,2,East,2,0,,16666,0,0,2,0,0,0,0
2018/1/3 5:00,000000001157,2,EB_OS,2,East,0,0,,16666,0,0,0,0,0,0,0
2018/1/3 5:00,000000001157,3,WB_OS,1,West,0,0,,16666,0,0,0,0,0,0,0
2018/1/3 5:00,000000001157,4,WB_NS,1,West,0,0,,16666,0,0,0,0,0,0,0
2018/1/3 6:00,000000001157,1,EB_NS,2,East,6,0,,19954,167,0,5,0,0,1,0
2018/1/3 6:00,000000001157,2,EB_OS,2,East,0,0,,19954,0,0,0,0,0,0,0
2018/1/3 6:00,000000001157,3,WB_OS,1,West,0,0,,19954,0,0,0,0,0,0,0
2018/1/3 6:00,000000001157,4,WB_NS,1,West,0,0,,19954,0,0,0,0,0,0,0
2018/1/3 7:00,000000001157,1,EB_NS,2,East,23,0,,16449,43,0,22,0,1,0,0
2018/1/3 7:00,000000001157,2,EB_OS,2,East,0,0,,16449,0,0,0,0,0,0,0
2018/1/3 7:00,000000001157,3,WB_OS,1,West,0,0,,16449,0,0,0,0,0,0,0
2018/1/3 7:00,000000001157,4,WB_NS,1,West,0,0,,16449,0,0,0,0,0,0,0
2018/1/3 8:00,000000001157,1,EB_NS,2,East,35,0,,15730,29,0,34,0,1,0,0
2018/1/3 8:00,000000001157,2,EB_OS,2,East,0,0,,15730,0,0,0,0,0,0,0
2018/1/3 8:00,000000001157,3,WB_OS,1,West,0,0,,15730,0,0,0,0,0,0,0
2018/1/3 8:00,000000001157,4,WB_NS,1,West,0,0,,15730,0,0,0,0,0,0,0
2018/1/3 9:00,000000001157,1,EB_NS,2,East,25,0,,15711,120,0,22,0,3,0,0
2018/1/3 9:00,000000001157,2,EB_OS,2,East,0,0,,15711,0,0,0,0,0,0,0
2018/1/3 9:00,000000001157,3,WB_OS,1,West,0,0,,15711,0,0,0,0,0,0,0
2018/1/3 9:00,000000001157,4,WB_NS,1,West,0,0,,15711,0,0,0,0,0,0,0
2018/1/3 10:00,000000001157,1,EB_NS,2,East,19,0,,17953,368,0,12,0,3,4,0
2018/1/3 10:00,000000001157,2,EB_OS,2,East,0,0,,17953,0,0,0,0,0,0,0
2018/1/3 10:00,000000001157,3,WB_OS,1,West,0,0,,17953,0,0,0,0,0,0,0
2018/1/3 10:00,000000001157,4,WB_NS,1,West,0,0,,17953,0,0,0,0,0,0,0
2018/1/3 11:00,000000001157,1,EB_NS,2,East,20,0,,18403,200,0,16,0,2,2,0
2018/1/3 11:00,000000001157,2,EB_OS,2,East,0,0,,18403,0,0,0,0,0,0,0
2018/1/3 11:00,000000001157,3,WB_OS,1,West,0,0,,18403,0,0,0,0,0,0,0
2018/1/3 11:00,000000001157,4,WB_NS,1,West,0,0,,18403,0,0,0,0,0,0,0
2018/1/3 12:00,000000001157,1,EB_NS,2,East,29,0,,15230,34,1,27,0,1,0,0
2018/1/3 12:00,000000001157,2,EB_OS,2,East,0,0,,15230,0,0,0,0,0,0,0
2018/1/3 12:00,000000001157,3,WB_OS,1,West,0,0,,15230,0,0,0,0,0,0,0
2018/1/3 12:00,000000001157,4,WB_NS,1,West,0,0,,15230,0,0,0,0,0,0,0
2018/1/3 13:00,000000001157,1,EB_NS,2,East,29,0,,14512,69,1,26,0,1,1,0
2018/1/3 13:00,000000001157,2,EB_OS,2,East,0,0,,14512,0,0,0,0,0,0,0
2018/1/3 13:00,000000001157,3,WB_OS,1,West,0,0,,14512,0,0,0,0,0,0,0
2018/1/3 13:00,000000001157,4,WB_NS,1,West,0,0,,14512,0,0,0,0,0,0,0
2018/1/3 14:00,000000001157,1,EB_NS,2,East,31,0,,15529,65,0,29,0,1,1,0
2018/1/3 14:00,000000001157,2,EB_OS,2,East,0,0,,15529,0,0,0,0,0,0,0
2018/1/3 14:00,000000001157,3,WB_OS,1,West,0,0,,15529,0,0,0,0,0,0,0
2018/1/3 14:00,000000001157,4,WB_NS,1,West,0,0,,15529,0,0,0,0,0,0,0
2018/1/3 15:00,000000001157,1,EB_NS,2,East,45,0,,15451,67,1,41,0,2,1,0
2018/1/3 15:00,000000001157,2,EB_OS,2,East,0,0,,15451,0,0,0,0,0,0,0
2018/1/3 15:00,000000001157,3,WB_OS,1,West,0,0,,15451,0,0,0,0,0,0,0
2018/1/3 15:00,000000001157,4,WB_NS,1,West,0,0,,15451,0,0,0,0,0,0,0
